chr	pos	strand	fly
chr3L	2388302	+	1
chr3L	2400611	+	1
chr3L	2401554	-	1
chr3L	2402746	+	1
chr3L	2403372	+	1
chr3L	2404410	+	2
chr3L	2405396	-	1
chr3L	2405516	+	4
chr3L	2408953	+	5
chr3L	2408982	+	2
chr3L	2409057	+	2
chr3L	2409060	+	3
chr3L	2409071	+	10
chr3L	2410260	+	2
chr3L	2410981	+	1
chr3L	2411925	+	1
chr3L	2416157	-	1
chr3L	2423243	+	1
chr3L	2423843	-	1
chr3L	2426171	+	1
chr3L	2427387	+	1
chr3L	2428547	+	1
chr3L	2429315	+	1
chr3L	2429673	+	1
chr3L	2429913	+	1
chr3L	2431701	+	1
chr3L	2432196	-	1
chr3L	2434845	-	1
chr3L	2434862	-	1
chr3L	2435240	+	1
chr3L	2435975	-	1
chr3L	2436149	+	2
chr3L	2436223	+	1
chr3L	2436382	+	1
chr3L	2436754	+	4
chr3L	2437018	+	1
chr3L	2437243	+	1
chr3L	2438573	+	3
chr3L	2438754	+	1
chr3L	2439235	+	3
chr3L	2439241	+	2
chr3L	2439725	+	1
chr3L	2439813	+	1
chr3L	2441847	-	2
chr3L	2441986	-	1
chr3L	2442005	-	2
chr3L	2442490	-	1
chr3L	2443384	+	2
chr3L	2444104	+	1
chr3L	2444600	+	1
chr3L	2444664	+	1
chr3L	2444759	+	2
chr3L	2445032	-	1
chr3L	2445958	+	4
chr3L	2445987	+	1
chr3L	2446039	+	2
chr3L	2446052	+	1
chr3L	2446205	+	3
chr3L	2446537	+	9
chr3L	2446569	+	1
chr3L	2446736	+	2
chr3L	2457546	-	1
chr3L	2457766	+	1
chr3L	2458505	-	4
chr3L	2458730	-	5
chr3L	2459268	+	1
chr3L	2459557	-	1
chr3L	2459649	+	1
chr3L	2460148	+	2
chr3L	2460396	+	1
chr3L	2462434	+	1
chr3L	2463078	-	1
chr3L	2463426	-	1
chr3L	2463772	-	2
chr3L	2464015	-	1
chr3L	2464285	+	1
chr3L	2464677	+	1
chr3L	2464892	-	1
chr3L	2465558	+	1
chr3L	2466298	-	1
chr3L	2467260	-	1
chr3L	2469258	-	2
chr3L	2470797	+	2
chr3L	2470904	+	2
chr3L	2471338	-	1
chr3L	2471362	+	1
chr3L	2471577	-	1
chr3L	2471994	-	3
chr3L	2472419	-	1
chr3L	2473657	+	1
chr3L	2474741	+	1
chr3L	2475409	+	2
chr3L	2477124	-	1
chr3L	2477170	-	1
chr3L	2480674	+	1
chr3L	2482370	-	1
chr3L	2483362	-	3
chr3L	2484152	-	3
chr3L	2485601	+	1
chr3L	2487355	+	2
chr3L	2487547	+	6
chr3L	2487657	+	3
chr3L	2488845	+	1
chr3L	2489195	-	1
chr3L	2489795	-	1
chr3L	2490189	+	2
chr3L	2490284	+	1
chr3L	2490287	+	3
chr3L	2490741	+	1
chr3L	2490974	+	1
chr3L	2491056	+	2
chr3L	2494853	-	1
chr3L	2495660	-	1
chr3L	2495689	+	1
chr3L	2496359	+	4
chr3L	2496871	-	1
chr3L	2496920	+	1
chr3L	2496980	+	1
chr3L	2497323	+	3
chr3L	2497490	+	1
chr3L	2499072	+	1
chr3L	2499287	-	4
chr3L	2499306	-	2
chr3L	2499547	-	1
chr3L	2499567	-	3
chr3L	2500066	-	1
chr3L	2500228	-	1
chr3L	2500990	-	1
chr3L	2501146	-	2
chr3L	2501528	-	1
chr3L	2502454	-	2
chr3L	2502599	-	1
chr3L	2503048	-	1
chr3L	2503239	-	1
chr3L	2503280	-	1
chr3L	2503348	-	2
chr3L	2503592	-	1
chr3L	2503608	-	5
chr3L	2503609	-	561
chr3L	2503610	-	296
chr3L	2503611	-	1
chr3L	2503639	-	1
chr3L	2505271	-	1
chr3L	2505273	-	3
chr3L	2507037	+	3
chr3L	2508393	-	1
chr3L	2508873	-	1
chr3L	2509874	+	1
chr3L	2510118	-	1
chr3L	2510390	-	1
chr3L	2510401	-	1
chr3L	2510491	-	12
chr3L	2510538	-	5
chr3L	2511131	-	2
chr3L	2511208	-	1
chr3L	2511266	-	1
chr3L	2511436	-	1
chr3L	2511488	+	1
chr3L	2511520	-	1
chr3L	2511521	-	2
chr3L	2511529	-	1
chr3L	2511585	-	1
chr3L	2512300	-	1
chr3L	2512328	+	1
chr3L	2512737	+	3
chr3L	2516252	-	1
chr3L	2517206	-	2
chr3L	2517534	-	1
chr3L	2517855	-	1
chr3L	2517925	-	1
chr3L	2518867	-	2
chr3L	2519635	-	1
chr3L	2522669	-	2
chr3L	2523944	+	1
chr3L	2524354	-	1
chr3L	2524675	-	1
chr3L	2524676	-	1
chr3L	2524681	+	1
chr3L	2525177	+	1
chr3L	2525294	-	1
chr3L	2528953	-	2
chr3L	2532632	+	1
chr3L	2532903	+	2
chr3L	2533306	+	1
chr3L	2533342	+	1
chr3L	2534572	-	1
chr3L	2534856	+	2
chr3L	2535090	-	1
chr3L	2536124	-	1
chr3L	2538457	-	1
chr3L	2539082	-	1
chr3L	2541023	-	1
chr3L	2541073	-	1
chr3L	2541091	-	1
chr3L	2541205	-	1
chr3L	2542372	+	1
chr3L	2543765	+	3
chr3L	2544055	-	1
chr3L	2544074	+	1
chr3L	2544480	+	1
chr3L	2544824	+	2
chr3L	2546052	+	4
chr3L	2547050	+	1
chr3L	2548780	-	2
chr3L	2548943	-	1
chr3L	2550722	-	2
chr3L	2551307	-	3
chr3L	2552902	-	1
chr3L	2553249	-	1
chr3L	2554212	-	2
chr3L	2554213	-	1
chr3L	2554244	-	4
chr3L	2554874	-	3
chr3L	2554875	-	4
chr3L	2554948	-	4
chr3L	2555313	-	4
chr3L	2555346	-	13
chr3L	2555534	-	6
chr3L	2555544	-	1
chr3L	2555716	-	16
chr3L	2555717	-	6
chr3L	2556494	-	1
chr3L	2556583	+	2
chr3L	2557058	-	5
chr3L	2557074	-	2
chr3L	2557081	-	1
chr3L	2557082	-	2
chr3L	2557169	-	9
chr3L	2557170	-	2
chr3L	2557203	-	14
chr3L	2557231	-	3
chr3L	2557234	-	2
chr3L	2557244	-	4
chr3L	2557245	-	2
chr3L	2557468	-	3
chr3L	2557469	-	3
chr3L	2557483	-	3
chr3L	2557510	-	12
chr3L	2557511	-	2
chr3L	2557513	-	1
chr3L	2557514	-	1
chr3L	2557651	-	6
chr3L	2557659	-	2
chr3L	2557673	-	3
chr3L	2557699	-	4
chr3L	2557721	-	3
chr3L	2557733	-	6
chr3L	2557939	-	1
chr3L	2558000	-	2
chr3L	2558001	-	1
chr3L	2558032	-	19
chr3L	2558033	-	1
chr3L	2558040	-	3
chr3L	2558042	-	2
chr3L	2558120	-	1
chr3L	2558170	-	11
chr3L	2558173	-	15
chr3L	2558188	-	1
chr3L	2559732	+	1
chr3L	2560121	-	1
chr3L	2560169	-	1
chr3L	2560170	-	1
chr3L	2560171	-	1
chr3L	2560184	-	2
chr3L	2560193	-	2
chr3L	2560244	-	2
chr3L	2560474	+	1
chr3L	2560687	-	3
chr3L	2560956	+	1
chr3L	2561025	-	1
chr3L	2561190	-	1
chr3L	2561472	-	2
chr3L	2561561	-	4
chr3L	2561630	-	1
chr3L	2561893	-	1
chr3L	2561937	-	10
chr3L	2561938	-	1
chr3L	2561939	-	1
chr3L	2562006	+	1
chr3L	2562113	-	1
chr3L	2564212	-	1
chr3L	2564224	+	3
chr3L	2564552	-	1
chr3L	2564805	+	1
chr3L	2566207	-	1
chr3L	2567736	-	1
chr3L	2571364	+	1
chr3L	2572038	+	2
chr3L	2573039	-	3
chr3L	2576697	-	3
chr3L	2577141	-	3
chr3L	2577567	-	3
chr3L	2577568	-	2
chr3L	2578017	-	1
chr3L	2578668	-	1
chr3L	2581852	-	1
chr3L	2583789	-	1
chr3L	2585636	+	1
chr3L	2586455	-	1
chr3L	2587748	+	1
chr3L	2587774	+	2
chr3L	2587834	+	1
chr3L	2588162	+	1
chr3L	2588165	+	1
chr3L	2588197	+	2
chr3L	2588217	-	1
chr3L	2588257	+	1
chr3L	2588286	-	1
chr3L	2588314	+	6
chr3L	2588458	+	3
chr3L	2588591	+	4
chr3L	2588594	+	4
chr3L	2588701	+	5
chr3L	2588724	+	14
chr3L	2588727	+	11
chr3L	2588745	+	38
chr3L	2588748	+	1
chr3L	2588787	-	1
chr3L	2588788	-	3
chr3L	2588791	+	2
chr3L	2590795	+	3
chr3L	2590860	-	1
chr3L	2591304	+	3
chr3L	2591324	+	2
chr3L	2591486	+	2
chr3L	2592318	+	2
chr3L	2592852	+	1
chr3L	2593061	+	1
chr3L	2593115	+	1
chr3L	2593118	+	1
chr3L	2593133	+	1
chr3L	2593136	+	4
chr3L	2593242	+	1
chr3L	2593623	+	2
chr3L	2593666	+	8
chr3L	2593686	+	1
chr3L	2593711	+	2
chr3L	2593722	+	3
chr3L	2593852	-	1
chr3L	2593881	+	1
chr3L	2593884	+	1
chr3L	2593949	+	2
chr3L	2594095	+	1
chr3L	2594589	-	2
chr3L	2594798	+	1
chr3L	2594857	+	2
chr3L	2594956	+	3
chr3L	2595162	+	1
chr3L	2595539	+	4
chr3L	2595550	-	2
chr3L	2596754	+	1
chr3L	2598423	-	1
chr3L	2598450	-	1
chr3L	2598726	-	1
chr3L	2598727	-	1
chr3L	2599569	-	4
chr3L	2599570	-	1
chr3L	2600164	-	1
chr3L	2600923	+	1
chr3L	2601529	-	7
chr3L	2601530	-	2
chr3L	2601547	-	1
chr3L	2601548	-	4
chr3L	2602091	-	2
chr3L	2602099	-	2
chr3L	2602111	-	1
chr3L	2602175	-	1
chr3L	2602195	-	1
chr3L	2602227	-	2
chr3L	2602229	-	1
chr3L	2602258	-	1
chr3L	2602433	-	1
chr3L	2602434	-	7
chr3L	2602435	-	1
chr3L	2602448	-	1
chr3L	2602534	-	2
chr3L	2602546	-	1
chr3L	2602888	-	1
chr3L	2603015	-	10
chr3L	2603016	-	1
chr3L	2603031	-	2
chr3L	2603113	-	1
chr3L	2603114	-	1
chr3L	2603145	-	1
chr3L	2603230	-	2
chr3L	2603231	-	3
chr3L	2603232	-	1
chr3L	2603233	-	3
chr3L	2603282	-	1
chr3L	2603359	-	1
chr3L	2603422	-	1
chr3L	2603469	-	1
chr3L	2603648	-	7
chr3L	2603693	-	2
chr3L	2603850	+	1
chr3L	2604315	+	1
chr3L	2604684	+	2
chr3L	2605822	+	3
chr3L	2605874	-	2
chr3L	2610500	-	3
chr3L	2611468	-	2
chr3L	2611503	+	1
chr3L	2611853	+	1
chr3L	2611910	+	3
chr3L	2613199	-	5
chr3L	2613568	+	1
chr3L	2615280	-	2
chr3L	2618337	-	3
chr3L	2618636	-	1
chr3L	2622486	-	1
chr3L	2625178	-	1
chr3L	2626032	+	1
chr3L	2627905	+	2
chr3L	2627934	+	1
chr3L	2628613	-	1
chr3L	2629352	-	3
chr3L	2630318	-	1
chr3L	2631712	+	1
chr3L	2632187	-	3
chr3L	2632826	-	2
chr3L	2634906	+	1
chr3L	2636106	+	6
chr3L	2636223	+	1
chr3L	2636702	+	1
chr3L	2637784	+	1
chr3L	2637812	+	1
chr3L	2637822	+	1
chr3L	2638155	+	1
chr3L	2638186	+	3
chr3L	2638410	+	1
chr3L	2638495	-	1
chr3L	2638499	-	1
chr3L	2638700	+	6
chr3L	2638719	+	3
chr3L	2638741	+	2
chr3L	2638907	+	1
chr3L	2638941	+	1
chr3L	2638949	+	2
chr3L	2639089	+	3
chr3L	2639274	+	3
chr3L	2639368	+	3
chr3L	2639489	+	1
chr3L	2639634	+	1
chr3L	2639676	+	4
chr3L	2639706	+	19
chr3L	2639709	+	2
chr3L	2639768	+	1
chr3L	2639836	+	1
chr3L	2640134	+	1
chr3L	2640135	+	7
chr3L	2640138	+	20
chr3L	2640166	+	10
chr3L	2640205	+	1
chr3L	2640217	+	4
chr3L	2640227	+	1
chr3L	2640230	+	1
chr3L	2640233	+	2
chr3L	2640241	-	2
chr3L	2640379	+	1
chr3L	2640406	+	1
chr3L	2640409	+	26
chr3L	2640418	+	1
chr3L	2640450	+	1
chr3L	2640460	+	9
chr3L	2640463	+	7
chr3L	2640465	-	2
chr3L	2640474	+	10
chr3L	2640733	+	2
chr3L	2640748	+	1
chr3L	2641018	+	1
chr3L	2641051	+	2
chr3L	2641060	+	2
chr3L	2641069	+	3
chr3L	2641207	+	3
chr3L	2641236	+	1
chr3L	2641288	+	3
chr3L	2641294	+	1
chr3L	2641386	+	4
chr3L	2641453	+	2
chr3L	2641485	+	2
chr3L	2641488	+	4
chr3L	2641560	+	1
chr3L	2641993	+	2
chr3L	2645707	-	1
chr3L	2645854	+	5
chr3L	2646918	-	1
chr3L	2647741	+	2
chr3L	2648418	+	3
chr3L	2648830	+	1
chr3L	2649069	+	3
chr3L	2649091	+	3
chr3L	2649141	+	3
chr3L	2649933	-	1
chr3L	2650058	-	1
chr3L	2650111	-	1
chr3L	2650151	-	2
chr3L	2650202	-	1
chr3L	2650829	-	2
chr3L	2650935	-	2
chr3L	2652149	+	1
chr3L	2652502	-	1
chr3L	2653717	-	1
chr3L	2654286	-	2
chr3L	2655016	-	1
chr3L	2655283	+	1
chr3L	2655630	-	2
chr3L	2655837	-	2
chr3L	2656513	-	1
chr3L	2656903	-	2
chr3L	2658641	-	2
chr3L	2659801	+	1
chr3L	2660711	+	1
chr3L	2661249	+	2
chr3L	2666287	+	3
chr3L	2666461	-	1
chr3L	2666653	-	1
chr3L	2666966	+	2
chr3L	2666981	+	1
chr3L	2668369	-	2
chr3L	2670177	-	1
chr3L	2670357	-	2
chr3L	2670697	-	1
chr3L	2670703	+	2
chr3L	2670843	+	1
chr3L	2670903	-	1
chr3L	2671290	-	2
chr3L	2671750	+	2
chr3L	2672105	-	1
chr3L	2672506	+	1
chr3L	2673512	+	1
chr3L	2676789	+	1
chr3L	2677887	+	2
chr3L	2678048	-	2
chr3L	2678131	-	2
chr3L	2681416	-	1
chr3L	2683583	-	1
chr3L	2684214	+	3
chr3L	2686033	+	4
chr3L	2686783	+	1
chr3L	2687712	+	2
chr3L	2688282	+	1
chr3L	2693148	-	3
chr3L	2695612	+	1
chr3L	2702663	+	2
chr3L	2704577	-	1
chr3L	2704746	+	1
chr3L	2707376	-	1
chr3L	2707594	+	2
chr3L	2711614	-	2
chr3L	2711804	-	1
chr3L	2712113	+	1
chr3L	2712902	+	12
chr3L	2713241	-	2
chr3L	2715882	+	2
chr3L	2716106	+	2
chr3L	2716438	+	1
chr3L	2716441	+	1
chr3L	2717297	+	2
chr3L	2718980	-	1
chr3L	2719132	-	2
chr3L	2719675	-	2
chr3L	2719677	-	1
chr3L	2719748	-	2
chr3L	2719751	-	5
chr3L	2719754	-	2
chr3L	2719755	-	1
chr3L	2719756	-	2
chr3L	2720071	-	4
chr3L	2720280	-	2
chr3L	2720311	-	2
chr3L	2720312	-	1
chr3L	2720363	-	5
chr3L	2720365	-	1
chr3L	2720422	-	2
chr3L	2720441	-	5
chr3L	2720443	-	1
chr3L	2720550	+	1
chr3L	2720609	-	1
chr3L	2720610	-	1
chr3L	2720612	-	2
chr3L	2720625	+	1
chr3L	2720628	-	2
chr3L	2720629	-	74
chr3L	2720630	-	5
chr3L	2720722	-	1
chr3L	2720725	-	1
chr3L	2720726	-	1
chr3L	2720769	+	1
chr3L	2720823	-	3
chr3L	2720846	-	3
chr3L	2720848	-	1
chr3L	2720868	-	2
chr3L	2720909	+	1
chr3L	2720958	+	4
chr3L	2720982	-	1
chr3L	2720983	-	2
chr3L	2721000	+	1
chr3L	2721032	-	1
chr3L	2721089	-	1
chr3L	2721424	-	2
chr3L	2721660	-	1
chr3L	2724558	+	1
chr3L	2728892	-	1
chr3L	2729666	+	2
chr3L	2731221	-	2
chr3L	2735027	-	1
chr3L	2735271	-	1
chr3L	2737715	+	1
chr3L	2738327	-	4
chr3L	2738735	-	2
chr3L	2741391	+	1
chr3L	2741548	+	1
chr3L	2743221	-	1
chr3L	2746915	-	2
chr3L	2747381	-	7
chr3L	2747394	-	1
chr3L	2749351	-	1
chr3L	2749813	+	1
chr3L	2750626	+	1
chr3L	2750692	+	1
chr3L	2755749	-	5
chr3L	2756252	+	1
chr3L	2756318	-	1
chr3L	2756478	-	1
chr3L	2757016	+	1
chr3L	2757062	-	2
chr3L	2757340	-	1
chr3L	2757556	-	2
chr3L	2760974	+	2
chr3L	2761202	+	1
chr3L	2764898	+	1
chr3L	2767282	+	2
chr3L	2767445	+	1
chr3L	2767519	+	1
chr3L	2767622	+	1
chr3L	2767731	+	1
chr3L	2767769	-	1
chr3L	2767770	-	1
chr3L	2767973	+	3
chr3L	2767973	-	1
chr3L	2768167	+	2
chr3L	2768195	+	4
chr3L	2768408	-	1
chr3L	2768595	-	1
chr3L	2768647	-	2
chr3L	2768780	-	1
chr3L	2769928	-	1
chr3L	2770377	-	1
chr3L	2770614	-	1
chr3L	2770837	+	1
chr3L	2770942	-	1
chr3L	2771307	-	3
chr3L	2771308	-	3
chr3L	2771310	-	1
chr3L	2771414	-	1
chr3L	2771415	-	1
chr3L	2771418	+	1
chr3L	2771448	-	1
chr3L	2771469	-	1
chr3L	2771483	-	2
chr3L	2771543	-	2
chr3L	2771700	-	1
chr3L	2772691	-	1
chr3L	2773534	+	1
chr3L	2776093	+	1
chr3L	2777298	+	1
chr3L	2777339	+	2
chr3L	2778165	+	2
chr3L	2778168	+	1
chr3L	2778260	-	1
chr3L	2778392	+	2
chr3L	2778635	+	1
chr3L	2778695	+	1
chr3L	2778986	+	1
chr3L	2779262	+	2
chr3L	2779546	+	1
chr3L	2779672	+	2
chr3L	2779709	+	2
chr3L	2779843	+	1
chr3L	2780399	+	3
chr3L	2782033	+	1
chr3L	2782222	+	2
chr3L	2782449	-	4
chr3L	2783021	+	1
chr3L	2783085	+	1
chr3L	2783775	+	2
chr3L	2784116	+	1
chr3L	2784169	+	3
chr3L	2784236	+	1
chr3L	2784367	+	1
chr3L	2784874	+	2
chr3L	2785236	+	1
chr3L	2785272	+	1
chr3L	2785320	+	1
chr3L	2785455	+	1
chr3L	2785615	+	1
chr3L	2785953	+	1
chr3L	2785977	+	4
chr3L	2786116	-	5
chr3L	2786340	-	5
chr3L	2786670	-	1
chr3L	2786688	-	1
chr3L	2786784	-	1
chr3L	2786808	-	1
chr3L	2787058	-	10
chr3L	2787059	-	2
chr3L	2787096	-	1
chr3L	2787213	-	3
chr3L	2787313	-	2
chr3L	2787328	-	1
chr3L	2787330	-	1
chr3L	2787331	-	4
chr3L	2787333	+	1
chr3L	2787351	-	1
chr3L	2787383	-	2
chr3L	2787556	-	10
chr3L	2787906	-	1
chr3L	2788003	+	1
chr3L	2788116	-	2
chr3L	2788166	-	6
chr3L	2788517	-	3
chr3L	2789569	-	1
chr3L	2789709	-	1
chr3L	2790120	-	1
chr3L	2790196	-	2
chr3L	2790197	-	2
chr3L	2790639	+	1
chr3L	2790959	+	2
chr3L	2791762	-	1
chr3L	2791764	-	1
chr3L	2792857	+	1
chr3L	2793120	+	1
chr3L	2793141	+	1
chr3L	2793297	+	1
chr3L	2793709	+	4
chr3L	2794370	+	1
chr3L	2797033	+	2
chr3L	2799952	-	1
chr3L	2800266	-	2
chr3L	2800689	-	2
chr3L	2803065	-	2
chr3L	2803394	-	4
chr3L	2804042	-	1
chr3L	2806244	-	1
chr3L	2806433	-	3
chr3L	2806709	-	1
chr3L	2806791	-	1
chr3L	2807064	-	2
chr3L	2807225	-	1
chr3L	2807790	-	1
chr3L	2807835	-	1
chr3L	2811992	-	2
chr3L	2812439	-	1
chr3L	2812561	-	1
chr3L	2812871	-	1
chr3L	2814946	-	1
chr3L	2815697	-	1
chr3L	2816956	-	1
chr3L	2817245	-	1
chr3L	2817247	-	2
chr3L	2817866	-	3
chr3L	2820085	-	1
chr3L	2820461	-	1
chr3L	2823977	+	2
chr3L	2824337	+	1
chr3L	2824340	+	1
chr3L	2824420	+	1
chr3L	2825723	-	1
chr3L	2825748	-	1
chr3L	2825980	-	2
chr3L	2826037	+	1
chr3L	2827361	-	2
chr3L	2828581	-	1
chr3L	2828866	-	1
chr3L	2828917	-	1
chr3L	2829026	-	1
chr3L	2829617	-	2
chr3L	2830802	+	1
chr3L	2834978	-	3
chr3L	2835225	-	1
chr3L	2835782	+	1
chr3L	2836736	-	1
chr3L	2837096	-	1
chr3L	2837290	+	3
chr3L	2839331	+	1
chr3L	2840454	+	1
chr3L	2842237	+	2
chr3L	2842443	+	1
chr3L	2843806	+	1
chr3L	2844596	+	1
chr3L	2846528	+	2
chr3L	2847086	+	1
chr3L	2847295	-	1
chr3L	2850796	+	1
chr3L	2852451	-	1
chr3L	2853286	+	2
chr3L	2853399	-	1
chr3L	2853456	-	1
chr3L	2857632	+	1
chr3L	2858026	-	2
chr3L	2858706	-	2
chr3L	2858849	-	1
chr3L	2859213	-	1
chr3L	2859466	+	1
chr3L	2859658	+	1
chr3L	2860187	-	2
chr3L	2860188	+	2
chr3L	2860241	-	1
chr3L	2860659	+	1
chr3L	2861526	+	1
chr3L	2869212	+	2
chr3L	2869946	-	1
chr3L	2870078	-	1
chr3L	2870354	-	1
chr3L	2870532	-	1
chr3L	2870694	+	1
chr3L	2870804	+	1
chr3L	2871065	+	1
chr3L	2871635	-	1
chr3L	2872307	-	4
chr3L	2872336	-	1
chr3L	2872338	-	1
chr3L	2872919	+	1
chr3L	2873013	+	1
chr3L	2873801	+	2
chr3L	2875340	+	1
chr3L	2875388	+	1
chr3L	2876118	-	3
chr3L	2877560	-	1
chr3L	2878788	-	2
chr3L	2878901	-	2
chr3L	2879673	-	1
chr3L	2879891	+	2
chr3L	2882414	+	1
chr3L	2882879	+	1
chr3L	2884050	-	8
chr3L	2884245	+	2
chr3L	2887602	+	1
chr3L	2891599	+	3
chr3L	2891864	+	1
chr3L	2894995	+	2
chr3L	2895084	-	1
chr3L	2895159	-	1
chr3L	2896573	+	1
chr3L	2896622	+	1
chr3L	2898668	-	1
chr3L	2898884	-	2
chr3L	2899690	-	2
chr3L	2899873	+	1
chr3L	2901004	+	3
chr3L	2911578	-	2
chr3L	2913329	-	1
chr3L	2913578	+	1
chr3L	2913902	+	1
chr3L	2916601	-	1
chr3L	2919013	+	1
chr3L	2919119	+	1
chr3L	2919889	-	1
chr3L	2920686	-	1
chr3L	2921810	-	1
chr3L	2923886	+	1
chr3L	2924072	+	1
chr3L	2924206	-	2
chr3L	2924960	-	1
chr3L	2925423	+	2
chr3L	2925529	+	1
chr3L	2925981	+	1
chr3L	2926015	+	2
chr3L	2926018	+	2
chr3L	2926474	+	1
chr3L	2927005	+	2
chr3L	2927216	+	2
chr3L	2938033	+	2
chr3L	2939296	-	1
chr3L	2940263	+	1
chr3L	2940494	-	4
chr3L	2940775	+	1
chr3L	2940785	+	1
chr3L	2941620	+	1
chr3L	2942109	+	2
chr3L	2944174	+	1
chr3L	2945836	-	3
chr3L	2946564	+	4
chr3L	2948497	+	1
chr3L	2949879	-	2
chr3L	2950329	+	1
chr3L	2950713	+	1
chr3L	2951111	+	1
chr3L	2951274	+	1
chr3L	2952160	-	2
chr3L	2953456	+	1
chr3L	2957672	+	2
chr3L	2957921	+	1
chr3L	2959601	+	1
chr3L	2959756	+	2
chr3L	2959776	+	2
chr3L	2960129	-	1
chr3L	2960807	-	1
chr3L	2961210	-	1
chr3L	2961273	-	2
chr3L	2962987	-	1
chr3L	2963136	+	1
chr3L	2963380	-	2
chr3L	2964441	-	1
chr3L	2965047	+	1
chr3L	2976244	-	2
chr3L	2977660	-	2
chr3L	2978182	+	2
chr3L	2980976	+	70
chr3L	2980999	+	4
chr3L	2981083	+	2
chr3L	2981246	+	1
chr3L	2981351	+	1
chr3L	2982142	-	1
chr3L	2983316	+	1
chr3L	2983356	+	4
chr3L	2983359	+	5
chr3L	2988501	+	2
chr3L	2989027	-	1
chr3L	2989851	+	1
chr3L	2993516	-	3
chr3L	2998128	-	2
chr3L	2999322	-	1
chr3L	3000476	+	1
chr3L	3002007	+	1
chr3L	3006060	-	2
chr3L	3006263	+	1
chr3L	3007576	+	1
chr3L	3008630	+	3
chr3L	3008844	+	1
chr3L	3008847	+	1
chr3L	3009588	+	2
chr3L	3009609	+	1
chr3L	3009721	+	1
chr3L	3010419	+	1
chr3L	3014897	+	1
chr3L	3015115	+	2
chr3L	3016979	-	1
chr3L	3025276	+	4
chr3L	3038299	+	1
chr3L	3038311	+	2
chr3L	3038326	+	1
chr3L	3038341	+	3
chr3L	3038344	+	1
chr3L	3038497	+	1
chr3L	3038779	+	1
chr3L	3039015	-	1
chr3L	3039018	+	1
chr3L	3039043	+	1
chr3L	3039368	+	1
chr3L	3039445	+	1
chr3L	3039460	+	3
chr3L	3039573	+	1
chr3L	3039576	+	1
chr3L	3039950	+	4
chr3L	3042398	+	7
chr3L	3042401	+	2
chr3L	3044083	+	1
chr3L	3044139	+	2
chr3L	3044188	-	3
chr3L	3044656	-	1
chr3L	3045013	-	1
chr3L	3045457	-	3
chr3L	3045860	-	1
chr3L	3046054	-	1
chr3L	3046078	+	1
chr3L	3046133	-	1
chr3L	3046177	-	1
chr3L	3046178	-	1
chr3L	3046179	-	2
chr3L	3046693	-	1
chr3L	3046710	-	1
chr3L	3046761	+	1
chr3L	3046814	-	18
chr3L	3046815	-	3
chr3L	3047120	+	2
chr3L	3047321	+	3
chr3L	3047615	+	1
chr3L	3047661	+	1
chr3L	3047732	+	3
chr3L	3047891	+	1
chr3L	3047969	+	4
chr3L	3048731	+	1
chr3L	3048734	+	1
chr3L	3049262	+	3
chr3L	3049649	+	1
chr3L	3049914	+	5
chr3L	3050100	+	3
chr3L	3050330	+	12
chr3L	3050347	+	17
chr3L	3050454	+	4
chr3L	3050572	+	1
chr3L	3051550	+	2
chr3L	3052768	-	1
chr3L	3053293	+	2
chr3L	3053925	+	1
chr3L	3054969	-	1
chr3L	3055593	+	2
chr3L	3055701	+	1
chr3L	3055966	-	6
chr3L	3056440	-	1
chr3L	3056801	-	1
chr3L	3056863	-	1
chr3L	3056864	-	1
chr3L	3056913	-	2
chr3L	3057058	-	1
chr3L	3057112	-	1
chr3L	3057154	-	4
chr3L	3057162	-	1
chr3L	3057189	-	2
chr3L	3057246	-	1
chr3L	3057334	-	1
chr3L	3057487	-	1
chr3L	3057496	-	1
chr3L	3057578	-	1
chr3L	3057759	-	7
chr3L	3057760	-	2
chr3L	3058130	-	3
chr3L	3058543	-	3
chr3L	3059022	-	1
chr3L	3059422	-	1
chr3L	3059881	-	1
chr3L	3060644	-	3
chr3L	3060815	-	1
chr3L	3061072	-	2
chr3L	3061152	+	2
chr3L	3061330	-	1
chr3L	3070140	-	3
chr3L	3070228	-	1
chr3L	3070258	-	1
chr3L	3070260	-	3
chr3L	3070282	-	1
chr3L	3070288	-	2
chr3L	3070291	-	2
chr3L	3070295	-	1
chr3L	3070416	-	1
chr3L	3070503	-	4
chr3L	3070517	-	2
chr3L	3070723	-	2
chr3L	3070724	-	12
chr3L	3070726	-	2
chr3L	3073206	+	1
chr3L	3074192	+	1
chr3L	3076787	-	2
chr3L	3078807	-	1
chr3L	3079087	+	1
chr3L	3079203	-	1
chr3L	3079637	-	1
chr3L	3079665	+	1
chr3L	3082885	-	5
chr3L	3085553	+	2
chr3L	3085610	+	4
chr3L	3085626	+	1
chr3L	3085654	-	1
chr3L	3085694	+	5
chr3L	3085735	+	2
chr3L	3085795	+	2
chr3L	3085798	+	3
chr3L	3085821	-	2
chr3L	3085862	+	4
chr3L	3085876	+	2
chr3L	3085910	+	5
chr3L	3086007	+	49
chr3L	3086053	+	1
chr3L	3086166	+	1
chr3L	3086199	-	1
chr3L	3086946	+	1
chr3L	3087789	+	1
chr3L	3087805	+	2
chr3L	3088213	+	1
chr3L	3088323	+	1
chr3L	3088336	+	2
chr3L	3088339	+	6
chr3L	3088781	+	1
chr3L	3088965	+	2
chr3L	3089159	+	5
