chr	start	end	strand	h_matrix
chr3R	4643595	4643596	-	0
chr3R	4644694	4644696	-	0
chr3R	4650547	4650551	+	0
chr3R	4657868	4657869	-	0
chr3R	4663664	4663665	-	0
chr3R	4664387	4664388	-	0
chr3R	4674733	4674734	-	0
chr3R	4677861	4677862	-	0
chr3R	4762025	4762026	+	0
chr3R	4762163	4762181	+	0
chr3R	4762557	4762565	+	0
chr3R	4770736	4770740	-	0
chr3R	4815043	4815062	+	0
chr3R	4831893	4831912	-	0
chr3R	4831935	4831942	-	0
chr3R	4836057	4836058	-	0
chr3R	4840595	4840596	-	0
chr3R	4844719	4844720	-	0
chr3R	4844881	4844897	-	0
chr3R	4845081	4845084	-	0
chr3R	4865728	4865749	+	0
chr3R	4876565	4876566	+	0
chr3R	4895568	4895578	-	0
chr3R	5057995	5058011	-	0
chr3R	5077002	5077003	+	0
chr3R	5077058	5077059	+	0
chr3R	5083545	5083547	-	0
chr3R	5084203	5084207	-	0
chr3R	5086353	5086354	+	0
chr3R	5087417	5087427	+	0
chr3R	5095886	5095887	+	0
chr3R	5157220	5157223	-	0
chr3R	5160407	5160412	-	0
chr3R	5180358	5180369	+	0
chr3R	5180399	5180403	+	0
chr3R	5180472	5180473	+	0
chr3R	5180640	5180644	+	0
chr3R	5180664	5180687	+	0
chr3R	5184470	5184512	+	0
chr3R	5184543	5184550	+	0
chr3R	5184588	5184603	+	0
chr3R	5184651	5184669	+	0
chr3R	5184693	5184701	+	0
chr3R	5184842	5184845	+	0
chr3R	5185396	5185416	+	0
chr3R	5186328	5186343	+	0
chr3R	5187756	5187762	+	0
chr3R	5187805	5187830	+	0
chr3R	5188519	5188520	+	0
chr3R	5193913	5193916	-	0
chr3R	5197297	5197299	-	0
chr3R	5226146	5226185	-	0.00119260584376864
chr3R	5226373	5226375	-	0
chr3R	5226520	5226533	-	0
chr3R	5226568	5226572	-	0
chr3R	5226733	5226750	-	0
chr3R	5226958	5226959	-	0
chr3R	5226979	5226987	-	0.00555555555555556
chr3R	5229853	5229867	-	0.00317460317460318
chr3R	5235486	5235488	-	0
chr3R	5267344	5267348	+	0
chr3R	5273354	5273355	+	0
chr3R	5273466	5273467	+	0
chr3R	5274437	5274442	+	0
chr3R	5275523	5275524	+	0
chr3R	5322960	5322962	-	0
chr3R	5331805	5331808	-	0
chr3R	5336416	5336417	-	0
chr3R	5338521	5338523	-	0
chr3R	5338544	5338563	-	0
chr3R	5338666	5338687	-	0
chr3R	5338756	5338798	-	0.0010351966873706
chr3R	5341612	5341615	-	0
chr3R	5341740	5341759	+	0
chr3R	5354070	5354075	-	0
chr3R	5361433	5361437	-	0
chr3R	5370854	5370858	-	0
chr3R	5378773	5378787	+	0
chr3R	5381523	5381539	+	0
chr3R	5385060	5385064	-	0
chr3R	5385244	5385248	-	0
chr3R	5389357	5389368	-	0
chr3R	5402086	5402088	-	0
chr3R	5402151	5402173	-	0
chr3R	5402660	5402677	-	0
chr3R	5402754	5402762	-	0
chr3R	5403061	5403062	-	0
chr3R	5403090	5403091	-	0
chr3R	5403453	5403478	-	0
chr3R	5412734	5412735	+	0
chr3R	5420688	5420689	+	0
chr3R	5454728	5454729	-	0
chr3R	5454838	5454842	-	0
chr3R	5454946	5454959	-	0
chr3R	5455048	5455049	-	0
chr3R	5455228	5455231	-	0
chr3R	5455285	5455287	-	0
chr3R	5455652	5455677	-	0
chr3R	5455778	5455785	-	0
chr3R	5455839	5455842	-	0
chr3R	5455862	5455864	-	0
chr3R	5456535	5456536	-	0
chr3R	5456572	5456587	-	0.00296296296296297
chr3R	5504921	5504922	+	0
chr3R	5505186	5505189	+	0
chr3R	5505279	5505280	+	0
chr3R	5509744	5509745	-	0
chr3R	5531879	5531882	-	0
chr3R	5541342	5541344	-	0
chr3R	5542338	5542342	-	0
chr3R	5551334	5551335	-	0.0454545454545454
chr3R	5551360	5551361	-	0
chr3R	5566615	5566616	+	0
chr3R	5573137	5573138	-	0
chr3R	5580384	5580385	-	0
chr3R	5588640	5588642	-	0
chr3R	5588871	5588875	-	0
chr3R	5591655	5591667	+	0
chr3R	5604406	5604407	+	0
chr3R	5604642	5604659	+	0
chr3R	5604714	5604753	+	0
chr3R	5605189	5605190	+	0.0454545454545454
chr3R	5610080	5610091	-	0
chr3R	5618716	5618717	+	0
chr3R	5630598	5630602	-	0
chr3R	5635073	5635076	-	0
chr3R	5701059	5701060	+	0.411960132890365
chr3R	5701828	5701838	+	0
chr3R	5813984	5814009	+	0
chr3R	5816349	5816355	+	0
chr3R	5827884	5827891	-	0.00664451827242526
chr3R	5838583	5838585	-	0
chr3R	5869009	5869010	+	0
chr3R	5928849	5928854	-	0
chr3R	5952313	5952315	-	0
chr3R	5952682	5952702	-	0
chr3R	5959880	5959889	-	0.0560612472126936
chr3R	5960192	5960196	-	0
chr3R	5965545	5965546	-	0
chr3R	5987037	5987038	-	0
chr3R	5998032	5998035	-	0
chr3R	6081040	6081042	-	0
chr3R	6087930	6087942	+	0
chr3R	6088551	6088586	+	0.00136054421768708
chr3R	6408355	6408359	-	0
chr3R	6410450	6410471	-	0
chr3R	6411361	6411363	-	0
chr3R	6416688	6416690	-	0
chr3R	6439506	6439508	-	0
chr3R	6439976	6439978	-	0
chr3R	6593949	6593968	-	0.0245614035087719
chr3R	6609803	6609804	-	0
chr3R	6614863	6614864	+	0
chr3R	6616724	6616734	+	0
chr3R	6669825	6669829	+	0
chr3R	6680177	6680178	-	0
chr3R	6689952	6689954	-	0
chr3R	6694341	6694343	-	0
chr3R	6694888	6694889	+	0
chr3R	6697445	6697459	-	0
chr3R	6706273	6706277	-	0
chr3R	6707854	6707856	-	0
chr3R	6996571	6996576	-	0
chr3R	7036002	7036015	+	0
chr3R	7036036	7036037	+	0
chr3R	7036483	7036490	+	0
chr3R	7036591	7036604	+	0
chr3R	7036763	7036767	+	0
chr3R	7036796	7036800	+	0
chr3R	7036841	7036842	+	0
chr3R	7036966	7036970	+	0
chr3R	7040240	7040246	-	0
chr3R	7041186	7041187	-	0
chr3R	7041292	7041294	-	0
chr3R	7041337	7041339	-	0
chr3R	7041616	7041618	-	0
chr3R	7048276	7048287	+	0
chr3R	7048394	7048408	+	0
chr3R	7049013	7049014	+	0
chr3R	7049122	7049219	+	0
chr3R	7049591	7049604	+	0
chr3R	7049635	7049645	+	0
chr3R	7049672	7049673	+	0
chr3R	7049698	7049715	+	0
chr3R	7049810	7049811	+	0
chr3R	7049869	7049933	+	0.000801282051282051
chr3R	7050214	7050233	+	0
chr3R	7050377	7050383	+	0
chr3R	7050473	7050474	+	0
chr3R	7050512	7050516	+	0
chr3R	7050623	7050635	+	0
chr3R	7054738	7054740	-	0
chr3R	7056282	7056283	-	0
chr3R	7072453	7072454	+	0
chr3R	7172863	7172866	-	0
chr3R	7233650	7233663	+	0
chr3R	7235550	7235555	-	0
chr3R	7235604	7235605	-	0
chr3R	7235779	7235783	+	0
chr3R	7241773	7241777	+	0
chr3R	7255581	7255601	+	0
chr3R	7255752	7255753	+	0
chr3R	7257279	7257281	-	0
chr3R	7257637	7257638	+	0
chr3R	7261324	7261334	-	0
chr3R	7382516	7382519	-	0
chr3R	7388019	7388020	-	0
chr3R	7416193	7416195	-	0
chr3R	7416377	7416379	-	0
chr3R	7416920	7416921	-	0
chr3R	7416976	7416988	-	0
chr3R	7418247	7418249	-	0
chr3R	7419397	7419398	-	0
chr3R	7419424	7419426	-	0
chr3R	7419469	7419471	-	0
chr3R	7430476	7430478	-	0
chr3R	7445628	7445633	-	0
chr3R	7462153	7462155	-	0.101587301587302
chr3R	7462399	7462400	-	0
chr3R	7505419	7505424	-	0
chr3R	7505458	7505477	+	0.00250626566416041
chr3R	7571816	7571836	-	0
chr3R	7578694	7578710	-	0
chr3R	7589370	7589377	-	0
chr3R	7589444	7589445	-	0.0465116279069768
chr3R	7589600	7589614	-	0
chr3R	7590795	7590803	-	0
chr3R	7591862	7591864	-	0
chr3R	7592366	7592377	-	0
chr3R	7592430	7592434	-	0
chr3R	7592473	7592475	-	0
chr3R	7594433	7594443	-	0
chr3R	7594727	7594729	-	0
chr3R	7594809	7594816	-	0
chr3R	7595374	7595393	-	0.0265297389816003
chr3R	7595668	7595669	-	0
chr3R	7595807	7595819	-	0
chr3R	7608859	7608860	-	0
chr3R	7608898	7608900	-	0
chr3R	7645799	7645803	+	0
chr3R	7695599	7695601	-	0
chr3R	7707412	7707413	-	0
chr3R	7715506	7715514	+	0
chr3R	7720882	7720884	-	0
chr3R	7720987	7721000	-	0
chr3R	7788497	7788499	-	0
chr3R	7788526	7788533	-	0
chr3R	7788895	7788896	+	0
chr3R	7793545	7793549	+	0.0142857142857143
chr3R	7806134	7806137	-	0
chr3R	7812339	7812340	-	0
chr3R	7824994	7824995	+	0
chr3R	7836143	7836157	-	0
chr3R	7947493	7947494	-	0
chr3R	7949019	7949037	-	0
chr3R	7949492	7949494	-	0
chr3R	8185772	8185773	+	0
chr3R	8186130	8186140	+	0
chr3R	8187828	8187830	-	0
chr3R	8188438	8188439	+	0
chr3R	8188745	8188749	+	0
chr3R	8208411	8208415	-	0
chr3R	8249504	8249506	-	0
chr3R	8249548	8249549	-	0
chr3R	8250134	8250146	-	0
chr3R	8250478	8250480	-	0
chr3R	8251234	8251248	-	0
chr3R	8251388	8251389	-	0
chr3R	8251580	8251585	-	0
chr3R	8251620	8251639	-	0
chr3R	8257051	8257052	+	0
chr3R	8270619	8270627	+	0
chr3R	8377252	8377253	-	0
chr3R	8449949	8449960	-	0
chr3R	8450863	8450869	-	0
chr3R	8450914	8450931	-	0
chr3R	8451050	8451052	-	0
chr3R	8451139	8451140	-	0
chr3R	8451164	8451165	-	0
chr3R	8451210	8451244	-	0
chr3R	8451346	8451349	-	0
chr3R	8451442	8451443	-	0
chr3R	8451619	8451629	-	0.00929152148664344
chr3R	8451796	8451797	-	0
chr3R	8451867	8451869	-	0
chr3R	8453466	8453485	-	0
chr3R	8453747	8453748	+	0
chr3R	8453784	8453785	+	0
chr3R	8453907	8453908	+	0
chr3R	8455117	8455121	+	0
chr3R	8455643	8455644	+	0
chr3R	8504755	8504773	-	0
chr3R	8684412	8684416	-	0
chr3R	8788942	8788943	+	0
chr3R	8789510	8789514	+	0
chr3R	8811158	8811159	+	0
chr3R	8823265	8823266	-	0
chr3R	8847290	8847295	+	0
chr3R	8847410	8847416	+	0
chr3R	8848635	8848645	+	0
chr3R	8848775	8848776	+	0
chr3R	8851519	8851520	+	0
chr3R	8851646	8851659	+	0
chr3R	8851691	8851692	+	0
chr3R	8854294	8854310	-	0
chr3R	8879660	8879671	+	0
chr3R	8879837	8879838	+	0
chr3R	9090071	9090086	+	0
chr3R	9094601	9094602	+	0
chr3R	9113646	9113661	-	0
chr3R	9136955	9136959	+	0
chr3R	9137236	9137237	+	0
chr3R	9194010	9194014	+	0
chr3R	9207517	9207520	-	0
chr3R	9214098	9214107	-	0
chr3R	9224294	9224295	-	0
chr3R	9224330	9224333	-	0
chr3R	9225296	9225309	-	0.0309568480300188
chr3R	9225370	9225373	-	0
chr3R	9251698	9251720	+	0
chr3R	9252310	9252315	+	0
chr3R	9252344	9252345	+	0
chr3R	9252445	9252449	+	0
chr3R	9252502	9252505	+	0
chr3R	9252541	9252556	+	0.00325203252032521
chr3R	9252586	9252587	+	0
chr3R	9253402	9253403	+	0
chr3R	9253724	9253739	+	0
chr3R	9434971	9434972	-	0
chr3R	9437639	9437641	-	0
chr3R	9461578	9461587	-	0
chr3R	9461662	9461663	-	0
chr3R	9461698	9461702	-	0
chr3R	9461803	9461829	-	0
chr3R	9461877	9461897	-	0
chr3R	9461901	9461902	+	0
chr3R	9461986	9462011	-	0
chr3R	9462167	9462169	-	0
chr3R	9464583	9464592	-	0
chr3R	9465517	9465520	-	0
chr3R	9465691	9465695	-	0
chr3R	9466171	9466173	-	0
chr3R	9466849	9466852	-	0
chr3R	9466883	9466895	-	0
chr3R	9467219	9467222	-	0
chr3R	9467864	9467922	-	0
chr3R	9479099	9479102	-	0
chr3R	9479374	9479375	+	0
chr3R	9483783	9483785	-	0
chr3R	9502371	9502380	-	0
chr3R	9514866	9514867	+	0
chr3R	9583156	9583166	+	0
chr3R	9585844	9585848	+	0
chr3R	9604991	9604992	+	0
chr3R	9610275	9610285	+	0
chr3R	9663682	9663684	-	0
chr3R	9784543	9784544	+	0
chr3R	9793690	9793694	-	0
chr3R	9794552	9794571	-	0
chr3R	9795466	9795480	-	0
chr3R	9795503	9795506	-	0
chr3R	9795790	9795808	-	0
chr3R	9796356	9796357	-	0
chr3R	9797222	9797223	-	0
chr3R	9809040	9809061	-	0
chr3R	9835636	9835647	-	0.0151991702407984
chr3R	9856217	9856221	+	0
chr3R	9860176	9860194	+	0.00236406619385343
chr3R	9934032	9934040	-	0
chr3R	9946462	9946479	-	0
chr3R	9947007	9947020	-	0
chr3R	9947537	9947538	-	0
chr3R	9951248	9951250	-	0
chr3R	9951525	9951526	+	0
chr3R	9952403	9952422	+	0
chr3R	9952587	9952591	+	0
chr3R	9953585	9953594	+	0
chr3R	9955509	9955510	+	0
chr3R	10114987	10114988	+	0
chr3R	10123977	10123978	+	0.495652173913043
chr3R	10124227	10124234	+	0.0412316638033567
chr3R	10124505	10124506	+	0
chr3R	10133219	10133237	-	0
chr3R	10134310	10134311	-	0
chr3R	10145279	10145322	+	0.00510204081632653
chr3R	10145938	10145939	+	0
chr3R	10153425	10153429	+	0
chr3R	10156520	10156537	-	0.00470188075230093
chr3R	10217482	10217490	-	0
chr3R	10233880	10233881	-	0
chr3R	10256615	10256616	+	0
chr3R	10271582	10271584	-	0
chr3R	10307436	10307438	-	0
chr3R	10337551	10337555	+	0
chr3R	10337583	10337584	+	0
chr3R	10339359	10339360	-	0
chr3R	10394893	10394904	-	0
chr3R	10394991	10395000	-	0
chr3R	10395215	10395238	-	0.0222016651248844
chr3R	10423297	10423298	-	0
chr3R	10447998	10448004	-	0
chr3R	10451101	10451104	-	0
chr3R	10451744	10451762	+	0.00236406619385343
chr3R	10469488	10469490	-	0
chr3R	10469932	10469933	-	0
chr3R	10473661	10473663	-	0
chr3R	10525462	10525471	-	0
chr3R	10526085	10526101	-	0
chr3R	10558497	10558501	-	0
chr3R	10566271	10566273	-	0
chr3R	10591345	10591346	+	0
chr3R	10603896	10603897	-	0
chr3R	10617484	10617488	+	0
chr3R	10618416	10618417	+	0
chr3R	10708443	10708445	-	0
chr3R	10714656	10714676	+	0
chr3R	10714924	10714933	-	0
chr3R	10715951	10715974	+	0.0222016651248844
chr3R	10716899	10716903	+	0
chr3R	10717185	10717192	+	0
chr3R	10717317	10717318	+	0
chr3R	10717849	10717862	+	0
chr3R	10718076	10718077	+	0
chr3R	10719569	10719571	-	0
chr3R	10728104	10728126	-	0
chr3R	10921121	10921123	-	0
chr3R	10967606	10967609	-	0
chr3R	11001293	11001303	-	0
chr3R	11001409	11001417	-	0
chr3R	11001842	11001847	-	0
chr3R	11004132	11004136	-	0
chr3R	11049140	11049141	-	0
chr3R	11051295	11051318	+	0.0175377736663583
chr3R	11053236	11053237	+	0
chr3R	11053412	11053433	-	0
chr3R	11055396	11055397	+	0
chr3R	11068418	11068432	+	0
chr3R	11068452	11068472	+	0
chr3R	11070174	11070178	+	0
chr3R	11070273	11070274	+	0
chr3R	11070365	11070366	+	0
chr3R	11070540	11070547	+	0
chr3R	11070569	11070589	+	0
chr3R	11070745	11070760	+	0
chr3R	11070782	11070783	+	0
chr3R	11070804	11070846	+	0
chr3R	11070920	11070921	+	0
chr3R	11070987	11070988	+	0
chr3R	11071013	11071014	+	0
chr3R	11071053	11071054	+	0
chr3R	11071125	11071129	+	0
chr3R	11071152	11071153	+	0
chr3R	11071480	11071481	+	0
chr3R	11071658	11071672	+	0
chr3R	11072000	11072023	+	0
chr3R	11086998	11087003	-	0
chr3R	11088807	11088810	-	0
chr3R	11090913	11090917	+	0
chr3R	11091317	11091318	+	0
chr3R	11091341	11091342	+	0
chr3R	11091694	11091697	+	0
chr3R	11092369	11092379	+	0
chr3R	11098990	11098992	-	0
chr3R	11099049	11099054	-	0
chr3R	11102696	11102699	-	0
chr3R	11107250	11107251	+	0
chr3R	11116818	11116831	+	0
chr3R	11120903	11120904	+	0
chr3R	11121542	11121546	+	0
chr3R	11122376	11122380	+	0
chr3R	11125572	11125584	+	0
chr3R	11126462	11126466	+	0
chr3R	11126789	11126790	+	0
chr3R	11129075	11129085	+	0
chr3R	11129397	11129401	+	0
chr3R	11130176	11130180	+	0
chr3R	11130395	11130396	+	0
chr3R	11133607	11133608	+	0
chr3R	11135677	11135681	+	0
chr3R	11135967	11135994	+	0
chr3R	11137788	11137789	+	0
chr3R	11138170	11138214	+	0
chr3R	11138309	11138328	+	0
chr3R	11138357	11138391	+	0.0141414141414141
chr3R	11138435	11138469	+	0
chr3R	11140366	11140370	+	0
chr3R	11140457	11140480	+	0
chr3R	11140633	11140643	+	0
chr3R	11145760	11145778	-	0.0105890464933018
chr3R	11150394	11150398	+	0
chr3R	11158984	11158985	+	0
chr3R	11159716	11159717	+	0
chr3R	11161022	11161023	+	0
chr3R	11161871	11161872	+	0
chr3R	11162797	11162811	+	0.00854863221884499
chr3R	11168053	11168055	-	0
chr3R	11169508	11169509	-	0
chr3R	11170647	11170649	-	0
chr3R	11170725	11170743	-	0
chr3R	11170773	11170776	-	0
chr3R	11171791	11171793	-	0
chr3R	11171866	11171889	-	0
chr3R	11171949	11171950	+	0
chr3R	11173571	11173572	+	0
chr3R	11173635	11173636	+	0
chr3R	11176719	11176723	-	0
chr3R	11182944	11182945	+	0
chr3R	11195628	11195632	-	0
chr3R	11226046	11226047	+	0
chr3R	11228618	11228620	-	0
chr3R	11248213	11248230	-	0
chr3R	11248274	11248275	-	0
chr3R	11248312	11248316	-	0
chr3R	11521819	11521820	+	0
chr3R	11601065	11601066	-	0
chr3R	11625242	11625264	+	0
chr3R	11625593	11625609	+	0
chr3R	11662825	11662826	-	0
chr3R	11680962	11680983	-	0.00198412698412699
chr3R	11681931	11681933	-	0
chr3R	11722725	11722735	-	0
chr3R	11722770	11722772	-	0
chr3R	11722920	11722922	-	0
chr3R	11722948	11722949	-	0
chr3R	11759584	11759585	+	0
chr3R	11783309	11783310	+	0
chr3R	11789559	11789564	-	0
chr3R	11791195	11791196	+	0.293719806763285
chr3R	11794051	11794053	-	0
chr3R	11798605	11798608	-	0
chr3R	12023056	12023057	+	0
chr3R	12087127	12087129	-	0
chr3R	12095541	12095543	-	0
chr3R	12095671	12095675	-	0
chr3R	12098108	12098110	-	0
chr3R	12127695	12127708	+	0
chr3R	12127747	12127748	+	0
chr3R	12128352	12128353	+	0
chr3R	12140599	12140603	-	0
chr3R	12165938	12165940	-	0
chr3R	12184044	12184052	-	0
chr3R	12184920	12184927	-	0
chr3R	12184974	12184978	-	0
chr3R	12272364	12272384	-	0
chr3R	12277399	12277420	-	0
chr3R	12277941	12277943	-	0
chr3R	12281786	12281790	+	0
chr3R	12285657	12285660	-	0
chr3R	12339891	12339892	+	0
chr3R	12392463	12392467	+	0
chr3R	12397031	12397032	+	0
chr3R	12440108	12440110	-	0
chr3R	12458484	12458485	+	0
chr3R	12470845	12470846	+	0
chr3R	12473305	12473309	+	0
chr3R	12475446	12475453	+	0
chr3R	12475783	12475785	-	0
chr3R	12648148	12648149	-	0
chr3R	12761653	12761654	-	0
chr3R	12820469	12820471	-	0
chr3R	12833987	12833991	+	0
chr3R	12840284	12840288	+	0.0106382978723404
chr3R	12846813	12846818	-	0
chr3R	12864226	12864228	-	0
chr3R	12867506	12867508	-	0
chr3R	12869282	12869283	+	0
chr3R	12873029	12873030	+	0
chr3R	12905670	12905671	-	0
chr3R	12985723	12985725	-	0
chr3R	13201740	13201741	-	0
chr3R	13212917	13212924	+	0
chr3R	13221754	13221757	-	0
chr3R	13222939	13222942	-	0
chr3R	13224014	13224034	-	0
chr3R	13360311	13360312	-	0
chr3R	13371215	13371217	-	0
chr3R	13436639	13436641	-	0.0212765957446809
chr3R	13439550	13439551	+	0
chr3R	13444819	13444820	+	0
chr3R	13496557	13496562	-	0
chr3R	13500341	13500347	-	0
chr3R	13500441	13500446	-	0
chr3R	13500473	13500476	-	0
chr3R	13500510	13500551	-	0.00203064010288576
chr3R	13500653	13500667	-	0
chr3R	13514312	13514366	-	0.00822283893514236
chr3R	13514478	13514486	-	0
chr3R	13514593	13514596	-	0
chr3R	13514942	13514945	-	0
chr3R	13515133	13515137	-	0
chr3R	13515282	13515292	-	0
chr3R	13515759	13515782	-	0.0154579158623648
chr3R	13516263	13516264	-	0
chr3R	13516331	13516332	-	0
chr3R	13516399	13516401	-	0
chr3R	13543988	13543990	-	0
chr3R	13545203	13545204	+	0.122109158186864
chr3R	13630940	13630945	-	0.0981818181818182
chr3R	13633162	13633163	-	0
chr3R	13636864	13636890	-	0.0208496406461254
chr3R	13700998	13701005	-	0
chr3R	13708722	13708724	-	0
chr3R	13770289	13770290	+	0
chr3R	13834583	13834584	+	0
chr3R	13836967	13836971	+	0
chr3R	13839308	13839313	+	0
chr3R	13840016	13840017	+	0
chr3R	13847321	13847327	+	0
chr3R	13908156	13908157	+	0
chr3R	13992205	13992206	-	0
chr3R	14014793	14014794	+	0
chr3R	14018455	14018474	-	0
chr3R	14020708	14020709	-	0
chr3R	14049469	14049473	+	0.0505050505050505
chr3R	14052112	14052114	+	0
chr3R	14068398	14068399	+	0
chr3R	14068448	14068513	+	0.000654664484451719
chr3R	14068560	14068574	+	0
chr3R	14073151	14073172	+	0
chr3R	14073291	14073295	+	0
chr3R	14073427	14073438	+	0
chr3R	14073509	14073521	+	0
chr3R	14073550	14073555	+	0
chr3R	14073580	14073594	+	0
chr3R	14073980	14073996	+	0
chr3R	14074236	14074249	+	0
chr3R	14074280	14074293	+	0
chr3R	14074469	14074476	+	0
chr3R	14074741	14074745	+	0
chr3R	14075965	14075985	+	0
chr3R	14078691	14078694	-	0
chr3R	14081175	14081178	-	0
chr3R	14107886	14107890	+	0
chr3R	14124908	14124909	+	0
chr3R	14125559	14125570	+	0
chr3R	14125960	14125962	-	0
chr3R	14125986	14125988	-	0
chr3R	14203886	14203887	-	0
chr3R	14206795	14206800	-	0
chr3R	14218414	14218435	-	0
chr3R	14218471	14218475	-	0
chr3R	14223561	14223563	-	0
chr3R	14225976	14225977	+	0
chr3R	14230661	14230662	+	0
chr3R	14478386	14478394	-	0
chr3R	14479122	14479124	-	0
chr3R	14489240	14489241	-	0
chr3R	14489266	14489275	-	0.00483091787439614
chr3R	14518099	14518101	-	0
chr3R	14540274	14540276	-	0
chr3R	14553354	14553355	-	0
chr3R	14553678	14553679	-	0
chr3R	14554193	14554195	-	0
chr3R	14572373	14572378	+	0
chr3R	14572996	14573003	+	0
chr3R	14573324	14573342	+	0
chr3R	14732449	14732453	+	0
chr3R	14736852	14736853	-	0
chr3R	14738641	14738645	-	0
chr3R	14743973	14743974	+	0
chr3R	14744001	14744002	+	0
chr3R	14806724	14806725	+	0
chr3R	14807379	14807383	+	0
chr3R	14809368	14809380	-	0.00406504065040651
chr3R	14846644	14846656	+	0
chr3R	14846777	14846782	+	0
chr3R	14849835	14849836	+	0
chr3R	14850446	14850447	+	0
chr3R	14853057	14853099	+	0
chr3R	14854716	14854717	+	0
chr3R	14874476	14874500	-	0
chr3R	14921454	14921458	+	0
chr3R	14921676	14921677	+	0.0850241545893719
chr3R	14957004	14957006	-	0
chr3R	15052361	15052362	-	0
chr3R	15129324	15129326	-	0
chr3R	15130287	15130290	-	0
chr3R	15130382	15130383	-	0
chr3R	15151328	15151331	-	0
chr3R	15226541	15226542	-	0.156028368794326
chr3R	15226623	15226633	-	0
chr3R	15229180	15229189	+	0
chr3R	15229209	15229233	+	0
chr3R	15230229	15230240	+	0
chr3R	15231768	15231772	+	0
chr3R	15380706	15380707	+	0
chr3R	15417581	15417602	+	0.0202090592334495
chr3R	15443483	15443486	-	0.0424242424242424
chr3R	15464943	15464945	-	0
chr3R	15469281	15469284	-	0
chr3R	15469957	15469959	-	0
chr3R	15469984	15469997	-	0
chr3R	15474121	15474124	-	0
chr3R	15682034	15682035	-	0
chr3R	15683311	15683312	-	0
chr3R	15688284	15688285	-	0
chr3R	15694158	15694160	-	0
chr3R	15724631	15724635	-	0
chr3R	15726326	15726328	-	0
chr3R	15726878	15726887	-	0
chr3R	15728742	15728745	-	0
chr3R	15730479	15730480	-	0
chr3R	15738227	15738244	+	0
chr3R	15755032	15755037	-	0
chr3R	15757802	15757803	-	0
chr3R	15758832	15758868	-	0
chr3R	15759157	15759159	-	0
chr3R	15834663	15834667	+	0
chr3R	15846512	15846513	-	0
chr3R	15846924	15846927	-	0
chr3R	15849984	15850003	+	0
chr3R	15853734	15853746	-	0.085024154589372
chr3R	15856985	15856987	-	0
chr3R	16000522	16000526	+	0
chr3R	16078484	16078488	+	0.0108695652173913
chr3R	16079356	16079357	+	0
chr3R	16079384	16079389	+	0
chr3R	16124180	16124184	+	0
chr3R	16124216	16124217	+	0
chr3R	16124371	16124391	+	0.00434343434343434
chr3R	16125031	16125048	+	0
chr3R	16125196	16125197	+	0
chr3R	16125232	16125242	+	0
chr3R	16125686	16125687	+	0
chr3R	16125817	16125830	+	0
chr3R	16126462	16126463	+	0
chr3R	16127215	16127216	+	0
chr3R	16128109	16128110	+	0
chr3R	16361568	16361584	-	0
chr3R	16361632	16361640	-	0
chr3R	16365617	16365629	-	0
chr3R	16398257	16398275	+	0
chr3R	16402723	16402735	-	0.0338266384778013
chr3R	16403883	16403885	-	0
chr3R	16414431	16414452	+	0
chr3R	16418379	16418404	-	0
chr3R	16459201	16459203	-	0
chr3R	16460403	16460429	-	0
chr3R	16460450	16460454	-	0.0414141414141414
chr3R	16495290	16495291	+	0
chr3R	16498446	16498447	+	0
chr3R	16573322	16573323	+	0
chr3R	16647491	16647497	-	0
chr3R	16647560	16647564	-	0
chr3R	16647919	16647937	+	0
chr3R	16648970	16648974	+	0
chr3R	16651565	16651585	-	0
chr3R	16651854	16651873	-	0
chr3R	16651957	16651958	-	0
chr3R	16656255	16656277	-	0
chr3R	16663431	16663435	+	0
chr3R	16663485	16663486	+	0
chr3R	16676583	16676591	+	0
chr3R	16677070	16677071	+	0
chr3R	16677106	16677107	+	0
chr3R	16740018	16740019	+	0
chr3R	16790302	16790333	+	0.00523609163160356
chr3R	16790384	16790394	+	0
chr3R	16791557	16791558	+	0
chr3R	16791614	16791618	+	0
chr3R	16799829	16799882	+	0.00915473293709362
chr3R	16799956	16799957	+	0
chr3R	16800313	16800314	+	0
chr3R	16800729	16800747	+	0
chr3R	16800948	16800949	+	0
chr3R	16801010	16801011	+	0
chr3R	16801086	16801090	+	0
chr3R	16801406	16801407	+	0
chr3R	16843402	16843403	+	0.0454545454545454
chr3R	16890959	16890960	+	0
chr3R	16898614	16898615	-	0
chr3R	16899039	16899043	-	0
chr3R	16923512	16923525	-	0
chr3R	16934161	16934176	+	0.0115151515151515
chr3R	16936466	16936482	+	0.00531400966183574
chr3R	16941368	16941372	+	0
chr3R	16941685	16941689	+	0
chr3R	16941971	16941972	+	0
chr3R	16953052	16953055	-	0
chr3R	16959601	16959602	-	0
chr3R	16964419	16964423	+	0
chr3R	16966013	16966014	+	0
chr3R	17038167	17038171	+	0
chr3R	17092993	17093018	-	0
